cust_id,balance,balance_frequency,purchases,oneoff_purchases,installments_purchases,cash_advance,purchases_frequency,oneoff_purchases_frequency,purchases_installments_frequency,cash_advance_frequency,cash_advance_trx,purchases_trx,credit_limit,payments,minimum_payments,prc_full_payment,tenure,utilisation_rate,cash_advance_ratio,payment_ratio,purchase_type,R_score,F_score,M_score,rfm_score,segment,high_utilisation,cash_dependent,poor_payer,risk_flags,watch_list
C17474,919.252125,1.0,1002.4,1002.4,0.0,196.076296,0.5,0.5,0.0,0.25,4,18,2000.0,173.632529,2541.357009,0.0,8,0.4596260625,0.16346825414880897,0.18867930242486536,One-off,3,4,4,11,Loyal,False,False,False,0,False
C17476,3139.84354,0.636364,859.03,0.0,859.03,1360.869614,1.0,0.0,1.0,0.333333,21,31,9000.0,8655.727728,4234.428854,0.0,12,0.3488715044444444,0.6127560225691497,2.7558608436764094,Installment,5,5,4,14,Champions,False,True,False,1,False
C17477,1106.42635,1.0,0.0,0.0,0.0,639.271966,0.0,0.0,0.0,0.333333,5,0,2500.0,364.636263,263.85412,0.0,12,0.44257053999999996,0.9984381636974561,0.329264571860693,No purchases,1,1,1,3,Lost,False,True,False,1,False
C17478,611.327959,1.0,518.88,0.0,518.88,0.0,1.0,0.0,1.0,0.0,0,76,600.0,670.361848,861.197225,0.0,12,1.0188799316666666,0.0,1.0947758274745054,Installment,5,5,3,13,Champions,True,False,False,1,False
C17479,1205.024103,1.0,1247.43,0.0,1247.43,0.0,1.0,0.0,1.0,0.0,0,41,1000.0,1314.358147,2812.820485,0.0,12,1.205024103,0.0,1.0898274285982492,Installment,5,5,4,14,Champions,True,False,False,1,False
C17480,600.450838,1.0,351.88,104.78,247.1,445.263361,0.666667,0.25,0.5,0.583333,13,10,800.0,785.561972,378.370091,0.0,12,0.7505635475,0.5578739143330418,1.3061116925403635,Installment,4,3,3,10,Loyal,False,False,False,0,False
C17481,32.928594,1.0,337.0,0.0,337.0,0.0,1.0,0.0,1.0,0.0,0,18,2500.0,398.157668,156.144868,0.5,12,0.013171437599999999,0.0,11.735165565658278,Installment,5,4,3,12,Champions,False,False,False,0,False
C17482,35.862466,0.545455,361.49,361.49,0.0,0.0,0.454545,0.454545,0.0,0.0,0,9,1500.0,625.790303,155.444689,0.5,11,0.023908310666666665,0.0,16.976354837465298,One-off,3,3,3,9,At Risk,False,False,False,0,False
C17483,673.592238,1.0,2199.62,303.56,1896.06,0.0,1.0,0.25,1.0,0.0,0,32,3000.0,2377.36405,172.185143,0.0,12,0.22453074599999998,0.0,3.5241497249483626,Installment,5,5,5,15,Champions,False,False,False,0,False
C17484,1456.624844,1.0,53.9,0.0,53.9,0.0,0.583333,0.0,0.583333,0.0,0,7,1500.0,330.888649,527.393837,0.0,12,0.9710832293333332,0.0,0.2270053576282211,Installment,3,3,2,8,At Risk,True,False,False,1,False
C17485,1254.480637,1.0,0.0,0.0,0.0,263.591009,0.0,0.0,0.0,0.083333,1,0,1500.0,684.225274,440.890884,0.0,12,0.8363204246666666,0.9962205820833466,0.5449907022341437,No purchases,1,1,1,3,Lost,False,True,False,1,False
C17486,5.135703,0.181818,323.71,0.0,323.71,0.0,1.0,0.0,1.0,0.0,0,17,1500.0,219.996991,27.362336,0.083333,12,0.003423802,0.0,35.85522164289895,Installment,5,4,3,12,Champions,False,False,False,0,False
C17487,706.327578,0.888889,169.54,169.54,0.0,1406.735573,0.333333,0.333333,0.0,0.888889,14,3,2500.0,302.97678,142.597254,0.0,9,0.2825310312,0.8918768521371123,0.42834012050919923,One-off,3,2,2,7,Dormant,False,True,False,1,False
C17488,3610.883496,1.0,0.0,0.0,0.0,2791.511852,0.0,0.0,0.0,0.166667,8,0,4500.0,810.481966,944.5895,0.0,12,0.8024185546666667,0.9996418994607726,0.22439316409224516,No purchases,1,1,1,3,Lost,False,True,False,1,False
C17489,95.055337,1.0,133.45,16.8,116.65,437.390028,0.5,0.083333,0.333333,0.083333,1,6,2500.0,469.271786,160.662631,0.090909,12,0.038022134799999996,0.7648817966272203,4.8854316757016845,Installment,3,3,2,8,At Risk,False,True,False,1,False
C17490,1242.886266,1.0,17.6,17.6,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4000.0,589.674674,472.763536,0.0,12,0.3107215665,0.0,0.47405835253429834,One-off,2,2,2,6,Dormant,False,False,False,0,False
C17491,9.048773,0.909091,316.2,0.0,316.2,0.0,1.0,0.0,1.0,0.0,0,24,2000.0,391.398298,89.505939,0.6,12,0.004524386500000001,0.0,38.94985964953134,Installment,5,5,3,13,Champions,False,False,False,0,False
C17492,169.892916,0.666667,973.5,973.5,0.0,0.0,0.166667,0.166667,0.0,0.0,0,1,2000.0,28.078586,41.457336,0.0,6,0.084946458,0.0,0.164305148845374,One-off,2,2,4,8,At Risk,False,False,False,0,False
C17493,1397.560022,1.0,0.0,0.0,0.0,869.402466,0.0,0.0,0.0,0.166667,2,0,2000.0,543.796511,405.832948,0.0,12,0.698780011,0.9988511061961995,0.3888260084986185,No purchases,1,1,1,3,Lost,False,True,False,1,False
C17494,1185.330971,1.0,0.0,0.0,0.0,1651.711638,0.0,0.0,0.0,0.5,21,0,3000.0,341.938368,367.00205,0.0,12,0.3951103236666667,0.9993949337700495,0.2882318479064642,No purchases,1,1,1,3,Lost,False,True,False,1,False
C17495,978.771066,1.0,905.04,545.12,359.92,0.0,0.666667,0.166667,0.666667,0.0,0,20,4000.0,392.482391,315.469998,0.0,12,0.2446927665,0.0,0.40058581501323903,One-off,4,4,4,12,Champions,False,False,False,0,False
C17496,283.691223,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1000.0,165.821773,252.47599,0.0,12,0.283691223,0.0,0.5824618379611936,One-off,2,2,2,6,Dormant,False,False,False,0,False
C17497,6.24762,0.272727,108.2,0.0,108.2,0.0,0.416667,0.0,0.416667,0.0,0,5,4500.0,0.0,0.0,0.0,12,0.0013883600000000002,0.0,0.0,Installment,3,3,2,8,At Risk,False,False,True,1,False
C17498,28.612828,1.0,208.0,0.0,208.0,0.0,0.833333,0.0,0.833333,0.0,0,10,3000.0,253.537038,169.800871,0.0,12,0.009537609333333334,0.0,8.561730004307593,Installment,4,3,2,9,At Risk,False,False,False,0,False
C17499,677.778395,0.75,0.0,0.0,0.0,1361.306734,0.0,0.0,0.0,0.125,2,0,1500.0,1515.946459,143.812331,0.0,8,0.45185226333333334,0.9992659509235018,2.233345183298004,No purchases,1,1,1,3,Lost,False,True,False,1,False
C17500,724.614301,0.909091,1534.71,431.4,1103.31,1363.547989,0.666667,0.416667,0.5,0.75,26,18,1700.0,1809.593702,283.938453,0.090909,12,0.42624370647058824,0.4703092978180632,2.493878220848351,Installment,4,4,5,13,Champions,False,False,False,0,False
C17501,59.797799,1.0,309.25,289.4,19.85,0.0,0.166667,0.166667,0.083333,0.0,0,8,2000.0,675.101601,425.907075,0.25,12,0.0298988995,0.0,11.104046727086288,One-off,2,3,3,8,At Risk,False,False,False,0,False
C17502,42.653615,1.0,93.24,0.0,93.24,0.0,0.5,0.0,0.5,0.0,0,6,5000.0,156.57819,95.992733,0.0,12,0.008530723,0.0,3.5868321558248955,Installment,3,3,2,8,At Risk,False,False,False,0,False
C17503,284.43378,0.363636,212.92,0.0,212.92,0.0,0.833333,0.0,0.833333,0.0,0,15,1500.0,1202.791804,150.107024,0.0,12,0.18962252000000002,0.0,4.2139084028526685,Installment,4,4,2,10,Loyal,False,False,False,0,False
C17504,1569.712031,1.0,375.92,375.92,0.0,38.237206,0.333333,0.333333,0.0,0.083333,2,6,1700.0,530.069186,1003.039654,0.0,12,0.9233600182352941,0.09210295629554843,0.3374706346793112,One-off,3,3,3,9,At Risk,True,False,False,1,False
C17505,2130.050015,1.0,1044.2,835.96,208.24,0.0,1.0,0.7,0.7,0.0,0,26,6000.0,597.906134,422.543556,0.0,10,0.3550083358333333,0.0,0.2805687946277507,One-off,5,5,4,14,Champions,False,False,False,0,False
C17506,539.072205,1.0,240.51,128.64,111.87,0.0,1.0,0.25,0.916667,0.0,0,14,500.0,340.349133,570.446577,0.0,12,1.0781444100000002,0.0,0.630191907395049,One-off,5,4,3,12,Champions,True,False,False,1,False
C17507,31.872458,0.636364,394.0,0.0,394.0,0.0,0.416667,0.0,0.25,0.0,0,6,1500.0,778.621541,154.099558,1.0,12,0.021248305333333335,0.0,23.686136917415787,Installment,3,3,3,9,At Risk,False,False,False,0,False
C17508,209.026944,1.0,1520.76,657.19,863.57,0.0,0.916667,0.25,0.916667,0.0,0,24,3500.0,1771.078066,192.557306,0.166667,12,0.059721984,0.0,8.432623130487487,Installment,4,5,5,14,Champions,False,False,False,0,False
C17509,683.286191,1.0,706.08,706.08,0.0,0.0,0.916667,0.916667,0.0,0.0,0,13,1500.0,1847.90353,717.097215,0.0,12,0.45552412733333336,0.0,2.70048344436049,One-off,4,4,4,12,Champions,False,False,False,0,False
C17510,457.07022,0.545455,1273.0,1273.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,2633.35913,148.635903,0.0,12,0.182828088,0.0,5.748811022903868,One-off,2,2,4,8,At Risk,False,False,False,0,False
C17511,13.440318,1.0,0.0,0.0,0.0,138.410148,0.0,0.0,0.0,0.125,1,0,1500.0,150.90008,18.958252,0.142857,8,0.008960212,0.9928269210359062,10.449913914638168,No purchases,1,1,1,3,Lost,False,True,False,1,False
C17512,762.921161,1.0,1214.55,992.67,221.88,399.600567,0.333333,0.166667,0.25,0.25,4,14,1500.0,1579.200728,314.347243,0.083333,12,0.5086141073333333,0.24740762574366235,2.0672299821263884,One-off,3,4,4,11,Loyal,False,False,False,0,False
C17513,69.4432,1.0,368.16,0.0,368.16,0.0,1.0,0.0,1.0,0.0,0,32,2500.0,153.124113,143.416453,0.083333,12,0.02777728,0.0,2.1737245468689665,Installment,5,5,3,13,Champions,False,False,False,0,False
C17514,26.526741,0.875,135.31,0.0,135.31,0.0,0.875,0.0,0.75,0.0,0,7,1500.0,93.853979,112.781199,0.8,8,0.017684494000000002,0.0,3.4095565108851784,Installment,4,3,2,9,At Risk,False,False,False,0,False
C17515,52.358663,0.454545,658.24,658.24,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,4000.0,1609.331101,149.861526,0.0,12,0.01308966575,0.0,30.160633916183393,One-off,2,2,4,8,At Risk,False,False,False,0,False
C17516,1144.128891,1.0,1373.27,688.15,685.12,1101.351331,1.0,1.0,0.833333,0.166667,4,30,4000.0,1705.162709,375.042212,0.0,12,0.28603222275,0.44487875314724373,1.489057452310842,One-off,5,5,4,14,Champions,False,False,False,0,False
C17517,399.50457,1.0,740.11,410.28,329.83,0.0,1.0,0.333333,1.0,0.0,0,33,1200.0,1379.683829,420.645913,0.0,12,0.332920475,0.0,3.444864134758812,One-off,5,5,4,14,Champions,False,False,False,0,False
C17518,71.431411,1.0,2068.41,0.0,2068.41,0.0,1.0,0.0,1.0,0.0,0,27,2500.0,1984.989648,59.522727,0.25,12,0.0285725644,0.0,27.405094289824067,Installment,5,5,5,15,Champions,False,False,False,0,False
C17519,42.288669,1.0,313.36,0.0,313.36,0.0,0.666667,0.0,0.666667,0.0,0,8,2000.0,428.089548,189.922028,0.666667,12,0.0211443345,0.0,9.88918250177662,Installment,4,3,3,10,Loyal,False,False,False,0,False
C17521,528.324583,0.909091,0.0,0.0,0.0,2101.089889,0.0,0.0,0.0,0.416667,7,0,3000.0,1398.911214,167.442242,0.333333,12,0.17610819433333333,0.9995242829503947,2.642823059665075,No purchases,1,1,1,3,Lost,False,True,False,1,False
C17522,1609.514614,1.0,0.0,0.0,0.0,136.209339,0.0,0.0,0.0,0.083333,2,0,1700.0,277.622861,705.401828,0.0,12,0.9467733023529411,0.9927118663548113,0.17238146030260115,No purchases,1,1,1,3,Lost,True,True,False,2,True
C17523,442.111046,1.0,671.36,0.0,671.36,777.528996,0.583333,0.0,0.5,0.083333,1,13,3000.0,63.199553,210.928816,0.0,12,0.14737034866666665,0.536267947508445,0.14262689583233726,Installment,3,4,4,11,Loyal,False,False,False,0,False
C17524,1075.032405,1.0,0.0,0.0,0.0,134.388107,0.0,0.0,0.0,0.25,6,0,1200.0,585.94084,262.139361,0.0,12,0.8958603374999999,0.9926138268555598,0.5445382846067727,No purchases,1,1,1,3,Lost,True,True,False,2,True
C17525,24.660951,0.363636,0.0,0.0,0.0,398.729042,0.0,0.0,0.0,0.090909,1,0,500.0,757.357928,132.251286,0.5,11,0.049321902,0.9974983053645624,29.514024168472947,No purchases,1,1,1,3,Lost,False,True,False,1,False
C17526,55.17712,0.8,532.64,0.0,532.64,0.0,0.8,0.0,0.7,0.0,0,8,2500.0,547.608958,136.197871,1.0,10,0.022070848,0.0,9.747900177153973,Installment,4,3,3,10,Loyal,False,False,False,0,False
C17527,734.729977,0.727273,0.0,0.0,0.0,428.36939,0.0,0.0,0.0,0.083333,5,0,1200.0,1596.300157,179.245282,0.181818,12,0.6122749808333333,0.997671003049379,2.169682093842426,No purchases,1,1,1,3,Lost,False,True,False,1,False
C17528,2479.815703,1.0,5812.17,5142.57,669.6,638.563709,0.916667,0.75,0.416667,0.083333,3,27,10500.0,4586.498256,680.37248,0.0,12,0.23617292409523813,0.09897552158875068,1.8487863691178834,One-off,4,5,5,14,Champions,False,False,False,0,False
C17529,112.702102,0.909091,1437.38,1437.38,0.0,0.0,0.583333,0.583333,0.0,0.0,0,17,2000.0,1469.057487,127.594194,1.0,12,0.056351051,0.0,12.920231562649564,One-off,3,4,5,12,Champions,False,False,False,0,False
C17530,3.513242,0.363636,48.04,0.0,48.04,0.0,0.333333,0.0,0.333333,0.0,0,4,1500.0,140.940173,109.557678,0.6,12,0.0023421613333333333,0.0,31.22814442478378,Installment,3,3,2,8,At Risk,False,False,False,0,False
C17531,2760.89889,0.9,0.0,0.0,0.0,4278.969301,0.0,0.0,0.0,0.6,11,0,7500.0,997.950103,750.602361,0.0,10,0.36811985199999997,0.999766353464319,0.36132752962582204,No purchases,1,1,1,3,Lost,False,True,False,1,False
C17532,784.627873,1.0,641.0,641.0,0.0,913.146344,0.916667,0.916667,0.0,0.083333,1,12,1800.0,1657.991354,288.038151,0.0,12,0.4359043738888889,0.5871771152104512,2.1104029159108,One-off,4,4,4,12,Champions,False,False,False,0,False
C17533,4071.993764,1.0,0.0,0.0,0.0,1541.393819,0.0,0.0,0.0,0.25,3,0,5000.0,1528.928247,1157.358718,0.0,12,0.8143987528,0.999351657152874,0.3753819268062106,No purchases,1,1,1,3,Lost,False,True,False,1,False
C17534,3616.393429,1.0,2459.18,30.0,2429.18,0.0,1.0,0.083333,1.0,0.0,0,194,5500.0,2203.05836,922.316357,0.0,12,0.6575260780000001,0.0,0.6090181793162095,Installment,5,5,5,15,Champions,False,False,False,0,False
C17535,2971.600871,1.0,6513.38,4694.68,1818.7,0.0,0.916667,0.333333,0.833333,0.0,0,41,5000.0,4960.050608,1273.686277,0.0,12,0.5943201742,0.0,1.6685895023408945,One-off,4,5,5,14,Champions,False,False,False,0,False
C17536,677.403883,1.0,0.0,0.0,0.0,1149.411566,0.0,0.0,0.0,0.666667,8,0,1200.0,126.873568,125.922743,0.0,6,0.5645032358333333,0.9991307458742987,0.18701775030966328,No purchases,1,1,1,3,Lost,False,True,False,1,False
C17538,1884.083078,1.0,31.66,0.0,31.66,493.377807,0.166667,0.0,0.166667,0.583333,14,2,2000.0,901.067057,547.826691,0.0,12,0.942041539,0.9379132078238627,0.4779985919538343,Installment,2,2,2,6,Dormant,True,True,False,2,True
C17539,114.752318,1.0,387.12,0.0,387.12,0.0,1.0,0.0,0.916667,0.0,0,12,2500.0,981.332431,122.369566,0.181818,12,0.045900927200000004,0.0,8.477864184110766,Installment,5,4,3,12,Champions,False,False,False,0,False
C17540,201.487515,1.0,1688.12,0.0,1688.12,0.0,1.0,0.0,1.0,0.0,0,12,4000.0,1641.148627,174.408798,1.0,12,0.05037187875,0.0,8.10493736860764,Installment,5,4,5,14,Champions,False,False,False,0,False
C17541,299.531528,1.0,3473.11,1263.54,2209.57,0.0,1.0,0.583333,1.0,0.0,0,32,7500.0,3019.01839,184.243337,0.416667,12,0.03993753706666667,0.0,10.045596247725465,Installment,5,5,5,15,Champions,False,False,False,0,False
C17542,146.616802,0.363636,0.0,0.0,0.0,614.430788,0.0,0.0,0.0,0.166667,2,0,1200.0,216.978003,173.047732,0.0,12,0.12218066833333334,0.9983751219154151,1.4698733481572104,No purchases,1,1,1,3,Lost,False,True,False,1,False
C17543,2421.820915,0.666667,0.0,0.0,0.0,4045.770203,0.0,0.0,0.0,0.5,7,0,5000.0,334.730343,442.116227,0.0,6,0.48436418299999995,0.9997528893537719,0.13815727812470202,No purchases,1,1,1,3,Lost,False,True,False,1,False
C17544,1728.29571,1.0,673.8,0.0,673.8,0.0,1.0,0.0,1.0,0.0,0,12,1700.0,727.421149,1751.732122,0.0,12,1.0166445352941178,0.0,0.42064589924877566,Installment,5,4,4,13,Champions,True,False,False,1,False
C17545,1035.03102,1.0,704.17,0.0,704.17,0.0,1.0,0.0,1.0,0.0,0,33,3400.0,274.26228,272.890448,0.0,12,0.30442088823529406,0.0,0.26472400411331315,Installment,5,5,4,14,Champions,False,False,False,0,False
C17546,14.869439,0.818182,391.68,0.0,391.68,0.0,0.833333,0.0,0.833333,0.0,0,10,1500.0,442.402951,157.621718,1.0,12,0.009912959333333334,0.0,27.87766795032893,Installment,4,3,3,10,Loyal,False,False,False,0,False
C17547,842.103869,1.0,496.56,0.0,496.56,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,254.599294,467.881962,0.0,12,0.842103869,0.0,0.30197856202697604,Installment,5,4,3,12,Champions,False,False,False,0,False
C17548,1809.917132,1.0,266.64,0.0,266.64,0.0,1.0,0.0,1.0,0.0,0,24,2500.0,77.991128,13916.7029,0.0,12,0.7239668528000001,0.0,0.043067198725910555,Installment,5,5,3,13,Champions,False,False,True,1,False
C17549,399.156352,1.0,2870.76,894.49,1976.27,0.0,1.0,0.583333,1.0,0.0,0,109,2500.0,3064.377023,187.846647,0.0,12,0.1596625408,0.0,7.657949218309547,Installment,5,5,5,15,Champions,False,False,False,0,False
C17550,193.050982,0.875,1337.1,1337.1,0.0,91.705707,0.875,0.875,0.0,0.125,1,13,10000.0,2067.611692,98.85433,0.5,8,0.0193050982,0.06413857949442357,10.65499216077144,One-off,4,4,4,12,Champions,False,False,False,0,False
C17551,1243.68657,1.0,221.72,0.0,221.72,1324.264801,0.916667,0.0,0.916667,0.333333,5,26,1700.0,2268.784133,554.297666,0.0,12,0.7315803352941177,0.8560296133122771,1.8227754582424713,Installment,4,5,3,12,Champions,False,True,False,1,False
C17553,135.418099,1.0,777.16,0.0,777.16,0.0,1.0,0.0,1.0,0.0,0,47,3000.0,601.471905,174.116193,0.0,12,0.04513936633333334,0.0,4.409033034538914,Installment,5,5,4,14,Champions,False,False,False,0,False
C17554,19.587949,0.909091,299.77,0.0,299.77,0.0,1.0,0.0,1.0,0.0,0,16,2700.0,327.059511,133.485652,0.888889,12,0.007254795925925925,0.0,15.885968582883123,Installment,5,4,3,12,Champions,False,False,False,0,False
C17555,745.368581,1.0,153.89,0.0,153.89,0.0,0.916667,0.0,0.916667,0.0,0,11,1700.0,500.110264,191.010274,0.0,12,0.4384521064705882,0.0,0.6700580339675365,Installment,4,4,2,10,Loyal,False,False,False,0,False
C17556,274.305611,1.0,419.88,0.0,419.88,0.0,1.0,0.0,1.0,0.0,0,24,2500.0,665.834636,185.135125,0.0,12,0.1097222444,0.0,2.418529115993935,Installment,5,5,3,13,Champions,False,False,False,0,False
C17557,0.0,0.0,443.28,0.0,443.28,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,0.0,0.0,0.0,12,0.0,0.0,0.0,Installment,5,4,3,12,Champions,False,False,True,1,False
C17558,367.033521,1.0,567.75,567.75,0.0,0.0,0.666667,0.666667,0.0,0.0,0,8,600.0,484.20499,210.03677,0.0,12,0.6117225350000001,0.0,1.3156545868005323,One-off,4,3,4,11,Loyal,False,False,False,0,False
C17559,475.301123,1.0,415.47,415.47,0.0,762.195411,0.166667,0.166667,0.0,0.25,3,2,7000.0,3965.150992,177.117122,0.0,12,0.06790016042857143,0.6466596914499598,8.324882727601715,One-off,2,2,3,7,Dormant,False,True,False,1,False
C17560,1865.271423,1.0,412.0,412.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,2000.0,597.104874,666.876023,0.0,12,0.9326357114999999,0.0,0.3199453555582842,One-off,2,2,3,7,Dormant,True,False,False,1,False
C17561,1618.277656,1.0,3031.28,1616.35,1414.93,0.0,0.909091,0.909091,0.636364,0.0,0,52,3200.0,2513.922495,371.025272,0.0,11,0.5057117675,0.0,1.5524962539222489,One-off,4,5,5,14,Champions,False,False,False,0,False
C17562,36.57785,0.545455,561.48,0.0,561.48,0.0,0.5,0.0,0.416667,0.0,0,6,3000.0,891.708605,167.286067,1.0,12,0.012192616666666666,0.0,23.729633414365114,Installment,3,3,3,9,At Risk,False,False,False,0,False
C17563,443.558578,1.0,26.09,26.09,0.0,646.932676,0.083333,0.083333,0.0,0.5,16,4,1200.0,1218.866837,200.752923,0.083333,12,0.36963214833333335,0.959808473862087,2.74174630142892,One-off,2,3,2,7,Dormant,False,True,False,1,False
C17565,17.905235,0.363636,159.0,0.0,159.0,0.0,0.166667,0.0,0.083333,0.0,0,2,4000.0,134.532028,61.971748,0.166667,12,0.0044763087500000005,0.0,7.11612566572169,Installment,2,2,2,6,Dormant,False,False,False,0,False
C17566,1514.885982,0.909091,928.06,834.3,93.76,0.0,0.909091,0.727273,0.818182,0.0,0,31,4500.0,2797.8913,469.817435,0.0,11,0.33664132933333335,0.0,1.8457135518256937,One-off,4,5,4,13,Champions,False,False,False,0,False
C17567,63.292505,1.0,545.38,0.0,545.38,0.0,0.916667,0.0,0.833333,0.0,0,11,4000.0,520.936337,156.600058,0.166667,12,0.01582312625,0.0,8.102598226651768,Installment,4,4,3,11,Loyal,False,False,False,0,False
C17568,4135.663046,1.0,0.0,0.0,0.0,3168.34945,0.0,0.0,0.0,0.5,22,0,4500.0,1360.105727,1434.932593,0.0,12,0.9190362324444443,0.9996844778350333,0.32879296956883447,No purchases,1,1,1,3,Lost,True,True,False,2,True
C17569,129.881716,0.909091,672.0,0.0,672.0,0.0,0.666667,0.0,0.666667,0.0,0,8,1500.0,775.413322,161.436088,0.0,12,0.08658781066666667,0.0,5.924535112299413,Installment,4,3,4,11,Loyal,False,False,False,0,False
C17570,228.107524,1.0,510.32,216.9,293.42,0.0,1.0,0.333333,1.0,0.0,0,23,5000.0,552.200643,182.025154,0.0,12,0.045621504800000004,0.0,2.41022482963065,Installment,5,5,3,13,Champions,False,False,False,0,False
C17571,277.308988,1.0,1588.34,500.0,1088.34,0.0,0.916667,0.083333,0.916667,0.0,0,18,2500.0,1316.907062,217.35947,0.083333,12,0.1109235952,0.0,4.731816501736552,Installment,4,4,5,13,Champions,False,False,False,0,False
C17572,20.920544,0.727273,392.96,0.0,392.96,0.0,0.666667,0.0,0.583333,0.0,0,8,4000.0,324.004832,108.557891,0.5,12,0.005230136,0.0,14.780875511118703,Installment,4,3,3,10,Loyal,False,False,False,0,False
C17573,1462.74666,1.0,2400.37,2113.74,286.63,0.0,1.0,0.666667,1.0,0.0,0,34,1700.0,2893.730422,757.436645,0.0,12,0.860439211764706,0.0,1.9769339196989184,One-off,5,5,5,15,Champions,True,False,False,1,False
C17574,328.436912,0.727273,2738.82,2408.82,330.0,0.0,0.583333,0.333333,0.333333,0.0,0,31,1000.0,2339.534377,364.97283,0.5,12,0.328436912,0.0,7.101615792828946,One-off,3,5,5,13,Champions,False,False,False,0,False
C17575,11.772828,0.272727,101.0,101.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1200.0,164.865563,168.403178,0.0,12,0.00981069,0.0,12.907522359183103,One-off,2,2,2,6,Dormant,False,False,False,0,False
C17576,6105.102208,1.0,248.73,0.0,248.73,8554.169846,0.083333,0.0,0.083333,0.75,49,2,9000.0,1824.639869,2173.252529,0.0,12,0.6783446897777778,0.971634161636509,0.2988223594766267,Installment,2,2,3,7,Dormant,False,True,False,1,False
C17577,1223.783946,1.0,135.24,0.0,135.24,0.0,1.0,0.0,1.0,0.0,0,12,1200.0,328.934771,678.336519,0.0,12,1.019819955,0.0,0.2685655474781999,Installment,5,4,2,11,Loyal,True,False,False,1,False
C17578,659.121167,1.0,458.5,0.0,458.5,0.0,0.916667,0.0,0.916667,0.0,0,11,1500.0,65.156724,2883.926424,0.0,12,0.43941411133333336,0.0,0.09870418834789461,Installment,4,4,3,11,Loyal,False,False,True,1,False
C17579,4228.417754,1.0,11994.71,11994.71,0.0,496.521561,0.25,0.25,0.0,0.083333,2,8,13450.0,508.797444,1725.645623,0.0,12,0.31438050215613383,0.0397464262950513,0.12029964254980521,One-off,3,3,5,11,Loyal,False,False,False,0,False
C17580,384.803407,1.0,549.0,291.0,258.0,0.0,0.5,0.083333,0.416667,0.0,0,9,1000.0,569.597465,610.732047,0.0,12,0.384803407,0.0,1.4763930402511973,One-off,3,3,3,9,At Risk,False,False,False,0,False
C17581,141.656741,0.181818,1109.83,1109.83,0.0,379.155222,0.166667,0.166667,0.0,0.083333,1,3,1200.0,0.0,0.0,0.0,12,0.11804728416666667,0.25446911580174053,0.0,One-off,2,2,4,8,At Risk,False,False,True,1,False
C17582,18.120946,0.5,57.0,57.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,1,1500.0,118.438703,54.138711,0.0,6,0.012080630666666667,0.0,6.194186365047002,One-off,2,2,2,6,Dormant,False,False,False,0,False
C17583,1150.04204,1.0,1283.45,318.67,964.78,47.044876,1.0,0.25,0.916667,0.083333,1,27,3500.0,2430.864396,419.675603,0.0,12,0.32858344,0.03533237479766314,2.1118815052141797,Installment,5,5,4,14,Champions,False,False,False,0,False
C17584,158.512412,0.454545,713.64,713.64,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,3000.0,1121.322787,96.145734,0.0,12,0.05283747066666667,0.0,7.0296898714063705,One-off,2,2,4,8,At Risk,False,False,False,0,False
C17585,4925.078801,1.0,194.6,194.6,0.0,2746.434556,0.333333,0.333333,0.0,0.416667,8,4,9000.0,5149.230429,1825.521318,0.0,12,0.5472309778888889,0.9335153968191529,1.045300052438199,One-off,3,3,2,8,At Risk,False,True,False,1,False
C17586,61.653547,0.454545,1194.22,0.0,1194.22,0.0,0.666667,0.0,0.666667,0.0,0,20,3777.777778,1775.371596,101.147508,0.0,12,0.016320056557863526,0.0,28.336330200108222,Installment,4,4,4,12,Champions,False,False,False,0,False
C17587,1669.488962,1.0,0.0,0.0,0.0,254.011804,0.0,0.0,0.0,0.166667,4,0,1800.0,571.589438,494.062935,0.0,12,0.9274938677777778,0.9960786128943271,0.3421689403536448,No purchases,1,1,1,3,Lost,True,True,False,2,True
C17588,23.587067,1.0,837.48,0.0,837.48,0.0,1.0,0.0,1.0,0.0,0,12,3500.0,775.895535,3.300026,0.166667,12,0.006739162,0.0,31.557059449181146,Installment,5,4,4,13,Champions,False,False,False,0,False
C17589,61.253237,1.0,377.86,78.0,299.86,0.0,1.0,0.166667,1.0,0.0,0,24,2700.0,347.206621,177.060952,0.083333,12,0.022686384074074074,0.0,5.5773263806346325,Installment,5,5,3,13,Champions,False,False,False,0,False
C17590,622.55987,1.0,343.46,221.84,121.62,1898.121821,0.333333,0.333333,0.166667,0.583333,11,13,1500.0,964.143984,554.592269,0.083333,12,0.41503991333333334,0.8464002531482218,1.5461931249680965,One-off,3,4,3,10,Loyal,False,True,False,1,False
